tweet_id,review_text,hs,m_hs,annotation_id,created_at,updated_at,phase,lead_time,annotator_name,source,split_hs,split_m_hs
1481204326873841920,@TwitterUser Weltuntergangsgeile dumme Kinder.,1,0,6068,2022-03-31T12:38:49.947916Z,2022-03-31T12:38:49.947942Z,3,7.383,0,gmhp7k,test,val
1472595771656744960,@TwitterUser Es sind trotzdem Männer 🤷‍♂️,0,0,6066,2022-03-31T12:37:28.048831Z,2022-03-31T12:37:28.048857Z,3,6.37,0,gmhp7k,train,train
1481908582668984064,Nennt man die Teile in unserer woken Zeit nun N-Wort-Keks?,0,0,6065,2022-03-31T12:37:20.328369Z,2022-03-31T12:37:20.328408Z,3,81.764,0,gmhp7k,train,val
hasoc_de_3737,"@TwitterUser Söhne unmündiger Mütter  , eine Ehefrau von mehreren die geprügelt wird wenn sie ihr Recht fordert und nicht mehr als eine Gebärmaschine ist , deren.Söhne sind Hur....ne !!",1,0,6064,2022-03-31T12:35:57.887109Z,2022-03-31T12:35:57.887135Z,3,50.618,0,hasoc_2019,train,train
1443493721136325120,@TwitterUser Unter rot grün werden es bald wieder viel mehr  sein.,0,0,6063,2022-03-31T12:35:06.532246Z,2022-03-31T12:35:06.532273Z,3,53.085,0,gmhp7k,train,train
1120330597317132032,@TwitterUser Da ist der Glatzkopf genau richtig,0,0,6062,2022-03-31T12:34:01.031840Z,2022-03-31T12:34:01.031865Z,3,2.617,0,gmhp7k,val,train
1473705850967571968,"@TwitterUser Immer wieder. Und wie man sieht, reicht eine umbenannte Erkältung völlig aus.",0,0,6061,2022-03-31T12:33:57.300100Z,2022-03-31T12:33:57.300118Z,3,4.937,0,gmhp7k,train,train
1476464065816023040,@TwitterUser Was sie sagt.,0,0,6060,2022-03-31T12:33:51.814121Z,2022-03-31T12:33:51.814145Z,3,1.336,0,gmhp7k,train,train
1478666199928028928,"@TwitterUser Ich gebe Dir lediglich den Rat, nicht von Deinen Erwartungen auf alle anderen zu schließen. Menschen sind unterschiedlich.",0,0,6059,2022-03-31T12:33:49.432596Z,2022-03-31T12:33:49.432625Z,3,7.952,0,gmhp7k,test,train
1422652264955748096,"@TwitterUser Von Moskau gesteuert , wie die AfD und Die Linke",0,0,6058,2022-03-31T12:33:40.722020Z,2022-03-31T12:33:40.722040Z,3,12.263,0,gmhp7k,test,train
1473666898344747008,"Je harmloser die Varianten, umso repressiver die Vorschläge aus der Politik.",0,0,6057,2022-03-31T12:33:27.437991Z,2022-03-31T12:33:27.438014Z,3,5.887,0,gmhp7k,train,train
1363580856313470976,"@TwitterUser Klingt interessant. Hast du ne Ausbildung in dem Bereich? Wegen den Akten... Eddy postet immer wieder Papierkram auf Facebook, vielleicht ist das was dabei. Ich schau das mal bei Gelegenheit durch. Andere Frage: gibt´s für ihn einen Weg da raus?",0,0,6056,2022-03-31T12:33:20.964775Z,2022-03-31T12:33:20.964802Z,3,18.42,0,gmhp7k,train,val
1481186715679216128,@TwitterUser Das mendelt sich aus.,0,0,6055,2022-03-31T12:33:01.402122Z,2022-03-31T12:33:01.402147Z,3,3.897,0,gmhp7k,train,train
1097210712965943296,@TwitterUser Die sollen da verrecken wo sie sind!! Haben schon genug Verbrecher hier dank der Merkel und alles links davon!!!,1,0,6054,2022-03-31T12:32:56.816051Z,2022-03-31T12:32:56.816075Z,3,8.241,0,10.1016/j.osnem.2020.100071,train,train
1480834923212771072,@TwitterUser Behaupten sie.,0,0,6053,2022-03-31T12:32:47.514376Z,2022-03-31T12:32:47.514402Z,3,1.891,0,gmhp7k,test,val
1473613940835900928,"@TwitterUser Du meinst also, ohne Kolonialismus hätten die Afrikaner zur gleichen Zeit Eisenbahnen gebaut, wie die Europäer?",0,0,6052,2022-03-31T12:32:44.993058Z,2022-03-31T12:32:44.993081Z,3,12.446,0,gmhp7k,train,train
1401867962320097024,@TwitterUser Um welchen Gott geht es?,0,0,6051,2022-03-31T12:32:31.596003Z,2022-03-31T12:32:31.596025Z,3,3.092,0,gmhp7k,train,train
1424716702160495104,@TwitterUser Genau so machen wir das.,0,0,6050,2022-03-31T12:32:27.800746Z,2022-03-31T12:32:27.800771Z,3,3.341,0,gmhp7k,train,train
1481202964824011008,"Nennt mich misogyn, aber die Clownworld korreliert mit der verstärkten Teilhabe von Frauen in Politik und Medien.",1,1,6049,2022-03-31T12:32:23.538047Z,2022-03-31T12:32:23.538073Z,3,17.936,0,gmhp7k,test,val
1458512598606008064,mein 6 jähriger denkt auch er weiß alles besser als ich,0,0,6048,2022-03-31T12:32:04.462239Z,2022-03-31T12:32:04.462265Z,3,5.002,0,gmhp7k,train,train
1476505632727604992,@TwitterUser Traut Ihr Euch das bei kriminellen Clans auch?,0,0,6047,2022-03-31T12:31:58.630445Z,2022-03-31T12:31:58.630470Z,3,9.141,0,gmhp7k,train,train
1482698103291535104,"@TwitterUser Na ja ob nun zwei oder drei Lesben keinen Sex miteinander haben, macht keinen großen Unterschied.",0,0,6046,2022-03-31T12:31:48.782058Z,2022-03-31T12:31:48.782085Z,3,14.063,0,gmhp7k,train,train
1458348087131442944,@TwitterUser sagt wer was?,0,0,6045,2022-03-31T12:31:33.912132Z,2022-03-31T12:31:33.912162Z,3,2.044,0,gmhp7k,train,train
1247126133335825920,"@TwitterUser Baby, diese Villa ist ein Modern Art Unikat des renommierten Künstlers Rainado da Winkli",0,0,6044,2022-03-31T12:31:31.186462Z,2022-03-31T12:31:31.186503Z,3,9.593,0,gmhp7k,train,train
1356275255325696000,Z-Wort = Zauberwort,0,0,6042,2022-03-31T12:31:13.740558Z,2022-03-31T12:31:13.740585Z,3,2.23,0,gmhp7k,train,val
1236251204952391936,ー19 - Europäer lachen über diesen Trick,0,0,6041,2022-03-31T12:31:10.329581Z,2022-03-31T12:31:10.329605Z,3,3.845,0,gmhp7k,test,train
1262386878176801024,@TwitterUser Dann ignoriert die Deppen doch einfach,0,0,6040,2022-03-31T12:31:05.596629Z,2022-03-31T12:31:05.596674Z,3,6.091,0,gmhp7k,train,train
1478012502017457920,nimm deine andeutung sofort zurück,0,0,6038,2022-03-31T12:30:51.308612Z,2022-03-31T12:30:51.308665Z,3,3.634,0,gmhp7k,train,train
1476246429853229060,"schoene wohnung nich bekommen, wenn ich laenger als nen monat ohne meine pussy sein muss geh ich wieder zurueck",1,1,6037,2022-03-31T12:30:47.077221Z,2022-03-31T12:30:47.077309Z,3,33.514,0,gmhp7k,train,test
1459971211442766080,"@TwitterUser Und? 1970 lag die Durchschnittliche Lebenserwartung bei 67 Jahren, 2020 starten wir Lockdowns um Menschen zu schützen die diese Alter überschritten haben. Warum also Impfpflicht, wir könnten ja auch der Natur ihren Lauf lassen wenn anscheinend in den 70ern alles besser war..",0,0,6036,2022-03-31T12:30:12.934282Z,2022-03-31T12:30:12.934338Z,3,16.595,0,gmhp7k,train,train
1437497925375087104,WDR-Moderatorin liked Verhöhnung der Holocaustopfer?,0,0,6035,2022-03-31T12:29:55.731641Z,2022-03-31T12:29:55.731665Z,3,8.044,0,gmhp7k,train,train
1133764647226663040,"@TwitterUser Der Herr Winkler lacht über eure Regeln, gönnt sich einen Ofenkäse und startet den nächsten Stream.",0,0,6034,2022-03-31T12:29:46.573669Z,2022-03-31T12:29:46.573695Z,3,6.826,0,gmhp7k,train,test
1471931274419973888,@TwitterUser und es wird noch schlimmer. hol dir mal einen boxsack oder so.,0,0,6033,2022-03-31T12:29:38.770055Z,2022-03-31T12:29:38.770081Z,3,3.927,0,gmhp7k,train,train
1462435537474801920,@TwitterUser Jeder braucht ein Hobby,0,0,6032,2022-03-31T12:29:34.217654Z,2022-03-31T12:29:34.217681Z,3,3.549,0,gmhp7k,train,train
hasoc_de_2945,@TwitterUser Raus mit die Viechers!,0,0,6029,2022-03-31T12:29:16.714074Z,2022-03-31T12:29:16.714103Z,3,7.25,0,hasoc_2019,train,train
1473983833276142080,"@TwitterUser Wenn nicht 100 Prozent unseres Einkommens an den ÖRR gehen, ist es faktisch eine Kürzung ☝️",0,0,6028,2022-03-31T12:29:08.676959Z,2022-03-31T12:29:08.676985Z,3,7.145,0,gmhp7k,train,train
1469962417862070016,nächstes mal wird eine ente geschickt,0,0,6027,2022-03-31T12:29:00.502034Z,2022-03-31T12:29:00.502059Z,3,3.791,0,gmhp7k,train,train
1476264225932722182,@TwitterUser Du bist eine Heldin 💜 vielen Dank für deinen Mut und deine Arbeit!! 🤗🙏🏽,0,0,6026,2022-03-31T12:28:56.025075Z,2022-03-31T12:28:56.025096Z,3,2.365,0,gmhp7k,train,train
1443602927516537088,@TwitterUser Rot grüne Strompolitik wird uns ins Chaos führen.,0,0,6025,2022-03-31T12:28:52.590096Z,2022-03-31T12:28:52.590125Z,3,3.088,0,gmhp7k,train,train
1454478000532214016,@TwitterUser Wieder bekifft?,0,0,6024,2022-03-31T12:28:48.773355Z,2022-03-31T12:28:48.773373Z,3,2.101,0,gmhp7k,train,train
1465365741855813888,ich wette dafür gab's keinen twitterknast,0,0,6023,2022-03-31T12:28:46.049551Z,2022-03-31T12:28:46.049578Z,3,3.171,0,gmhp7k,train,train
1475725367616937984,@TwitterUser Aber nur die Elite. Also Links-Grüne.,0,0,6022,2022-03-31T12:28:42.234086Z,2022-03-31T12:28:42.234113Z,3,3.928,0,gmhp7k,val,train
1476264972812488708,"Ich war gerade auf der Waage.Sie lügt bestimmt, die blöde bitch  *zwängt sich in die Jeans, ohne zu atmen",0,0,6021,2022-03-31T12:28:36.389996Z,2022-03-31T12:28:36.390023Z,3,9.919,0,gmhp7k,train,train
1474096851557175040,"@TwitterUser was mir einfach unsinnig erscheint, ist rasse als künstlichen teil der identität zu bezeichnen.",0,0,6020,2022-03-31T12:28:25.546963Z,2022-03-31T12:28:25.546990Z,3,23.99,0,gmhp7k,val,train
hasoc_de_2232,"Die Stasitrine ist ja voll wie eine kleine Kirche, die lallt ja fast; hat wohl von Junckers Ischias-Medizin überdosiert.    Angela Merkel zu den Ergebnissen des EU-Gipfels am 11.04.19  via @TwitterUser",0,0,6019,2022-03-31T12:28:00.512684Z,2022-03-31T12:28:00.512706Z,3,69.29,0,hasoc_2019,train,val
1460236027528986880,das ging ja schnell,0,0,6018,2022-03-31T12:26:50.644467Z,2022-03-31T12:26:50.644483Z,3,3.218,0,gmhp7k,train,val
1125146232387719040,"@TwitterUser Wir hatten schon mal rot grün .Abgezockt habt ihr uns .Belogen und betrogen .H4 , Altersarmut ,Leiharbeit,…",0,0,6017,2022-03-31T12:26:46.346411Z,2022-03-31T12:26:46.346428Z,3,5.721,0,gmhp7k,train,val
1479419360582249984,"bin mir sicher, dass twitter bald ein schulfach sein wird",0,0,6016,2022-03-31T12:26:40.116968Z,2022-03-31T12:26:40.116986Z,3,5.669,0,gmhp7k,train,train
1461975406693735936,bürger wählen diese parteien,0,0,6015,2022-03-31T12:26:33.968033Z,2022-03-31T12:26:33.968050Z,3,3.403,0,gmhp7k,val,train
1476367557607268353,@TwitterUser Versteh nicht wie Leute die geil finden ohne schminke von 5/10 auf 3/10 plus charakter von hoe geklaut,1,1,6014,2022-03-31T12:26:29.508598Z,2022-03-31T12:26:29.508617Z,3,15.489,0,gmhp7k,val,val
1364571399227112960,@TwitterUser Attila Hildmann hat sich einen falschen Schnauzer angeklebt und ist in der Schanze untergetaucht.,1,0,6013,2022-03-31T12:26:13.576002Z,2022-03-31T12:26:13.576025Z,3,48.189,0,gmhp7k,train,train
1476562214349857024,@TwitterUser ein schwarzes schaf in der familie,0,0,6012,2022-03-31T12:25:24.316915Z,2022-03-31T12:25:24.316932Z,3,3.636,0,gmhp7k,train,train
1457434332805669120,"volksvertreter, für die das wohlergehen des eigenen volkes höchstens zweitrangig ist",0,0,6011,2022-03-31T12:25:20.223396Z,2022-03-31T12:25:20.223414Z,3,6.872,0,gmhp7k,train,train
1476538862369399040,@TwitterUser Du wirst es auch noch lernen.,0,0,6010,2022-03-31T12:25:12.878831Z,2022-03-31T12:25:12.878849Z,3,5.762,0,gmhp7k,train,train
1448425820549177088,@TwitterUser Warum verbreiten Sie diese Falschinformationen?,0,0,6009,2022-03-31T12:25:06.670862Z,2022-03-31T12:25:06.670879Z,3,4.215,0,gmhp7k,train,train
1447208985153744896,"Wenn irgendjemand deine alten Rassistentweets hervorkramt und du feststellst, dass du eine   bist",0,0,6008,2022-03-31T12:25:01.620231Z,2022-03-31T12:25:01.620254Z,3,13.815,0,gmhp7k,val,test
1062429594492588032,@TwitterUser Wann greift Allah (swt) endlich ein und beschützt die Muslime?,0,0,6007,2022-03-31T12:24:47.335129Z,2022-03-31T12:24:47.335146Z,3,6.775,0,gmhp7k,val,train
1460239094114660096,zur abwechslung mal was neues versuchen?,1,0,6006,2022-03-31T12:24:40.126831Z,2022-03-31T12:24:40.126848Z,3,4.014,0,gmhp7k,train,train
1476448400413532161,"Naa, deinen hart erarbeiteten Lohn schon auf deinem Konto, Fotze? Du weißt selbst ganz genau, dass er dort nur zum Zwischenlagern ist 😉• FinDom",1,1,6005,2022-03-31T12:24:35.695188Z,2022-03-31T12:24:35.695209Z,3,28.326,0,gmhp7k,train,train
1476573070160797700,@TwitterUser Hast recht aber lass sofort mein goat infrieden,0,0,6004,2022-03-31T12:24:06.699684Z,2022-03-31T12:24:06.699707Z,3,4.311,0,gmhp7k,train,train
1459996966792871936,@TwitterUser Seh ich ganz genau so. Deutschland hat sie ja quasi in Booote gezwungen und ihnen vorher nicht beigebracht zu schwimmen...,0,0,6003,2022-03-31T12:24:01.335532Z,2022-03-31T12:24:01.335549Z,3,8.941,0,gmhp7k,train,train
1460337830262193920,@TwitterUser Selbst unter diesen Pfeiffen kann er sich nicht argumentativ behaupten😂,0,0,6000,2022-03-31T12:23:15.166110Z,2022-03-31T12:23:15.166134Z,3,8.669,0,gmhp7k,train,train
1458427833584393984,"@TwitterUser Was sagt Die Linke dazu,???",0,0,5999,2022-03-31T12:23:06.048164Z,2022-03-31T12:23:06.048181Z,3,4.6,0,gmhp7k,train,test
1434055809000952064,@TwitterUser 2 € der Liter ist für die grünen Anhänger noch zu billig.,0,0,5998,2022-03-31T12:23:00.966314Z,2022-03-31T12:23:00.966331Z,3,5.627,0,gmhp7k,train,train
1476510642647571968,@TwitterUser Braver Junge 🙂,0,0,5997,2022-03-31T12:22:54.947024Z,2022-03-31T12:22:54.947041Z,3,2.105,0,gmhp7k,train,train
1450835955666104064,@TwitterUser Neue   GAF   Grüne Armee Fraktion??,0,0,5996,2022-03-31T12:22:52.422783Z,2022-03-31T12:22:52.422803Z,3,6.011,0,gmhp7k,val,train
1416288281285758976,@TwitterUser Der rassistische Angriff auf Frauen in Würzburg war was??,0,0,5995,2022-03-31T12:22:45.875284Z,2022-03-31T12:22:45.875308Z,3,5.647,0,gmhp7k,train,train
1168826352172175104,"@TwitterUser Die weiße Frau sollte sich lieber ihrer Privilegien bewusst werden, statt herzumeckern. Marginalisierte Person*innen haben mit wirklichen Problemen zu kämpfen!",0,0,5994,2022-03-31T12:22:39.770461Z,2022-03-31T12:22:39.770478Z,3,30.262,0,gmhp7k,train,test
1476570525195460609,@TwitterUser Nene ich dich du hure,1,1,5992,2022-03-31T12:22:01.032527Z,2022-03-31T12:22:01.032545Z,3,6.328,0,gmhp7k,train,train
1477944905553035008,Wenigstens sind die Krankenhäuser nicht überlastet...,0,0,5991,2022-03-31T12:21:53.540660Z,2022-03-31T12:21:53.540714Z,3,9.103,0,gmhp7k,train,train
1131798155266280960,@TwitterUser Dumme Idioten sind immer bei bei Dummen Ansichten dabei !,1,0,5990,2022-03-31T12:21:43.484718Z,2022-03-31T12:21:43.484734Z,3,12.134,0,gmhp7k,train,train
1483681421038391040,Ich hab keine Steckdose auf meinem Balkon. Wie bekomme ich also meine Balkontür zu?,0,0,5989,2022-03-31T12:21:30.577053Z,2022-03-31T12:21:30.577071Z,3,10.961,0,gmhp7k,train,train
1476361016242061312,@TwitterUser nein ohne du hure,1,1,5988,2022-03-31T12:21:19.166147Z,2022-03-31T12:21:19.166165Z,3,7.745,0,gmhp7k,train,train
1435867843212549888,@TwitterUser Geht scheissen.,0,0,5987,2022-03-31T12:21:10.383819Z,2022-03-31T12:21:10.383842Z,3,4.032,0,gmhp7k,train,test
1472954279870796032,@TwitterUser Das hat ja auch seinen Grund.,0,0,5986,2022-03-31T12:21:05.792720Z,2022-03-31T12:21:05.792742Z,3,6.408,0,gmhp7k,train,test
hasoc_de_2314,ef:'Öko-Totalitarismus: Auf dem Weg zum grünen Ermächtigungsgesetz?: Öko-Totalitarismus: Auf dem Weg zum grünen Ermächtigungsgesetz?  ',0,0,5985,2022-03-31T12:20:58.723967Z,2022-03-31T12:20:58.723983Z,3,8.611,0,hasoc_2019,train,train
1438812629825380096,@TwitterUser Deswegen sollen auch die linken nicht mehr in den Bundestag gewählt werden.,0,0,5984,2022-03-31T12:20:49.713629Z,2022-03-31T12:20:49.713646Z,3,4.932,0,gmhp7k,test,train
1473593325605294080,"@TwitterUser Dass manche Kulturen besser sind als andere, ist offensichtlich.",0,0,5983,2022-03-31T12:20:44.121592Z,2022-03-31T12:20:44.121610Z,3,12.408,0,gmhp7k,train,train
1477697782639209984,das wäre dann geklärt,0,0,5982,2022-03-31T12:20:31.296357Z,2022-03-31T12:20:31.296373Z,3,2.934,0,gmhp7k,val,train
1432313106898865920,"@TwitterUser Gibt´s eigentlich noch andere Themen in der Politik, als dieser Klimaquatsch?",0,0,5981,2022-03-31T12:20:27.860832Z,2022-03-31T12:20:27.860851Z,3,4.14,0,gmhp7k,val,val
1127946894968274944,@TwitterUser Fussballfans sind dänk schlimmer als nazis! 😂,0,0,5980,2022-03-31T12:20:23.351363Z,2022-03-31T12:20:23.351380Z,3,10.196,0,gmhp7k,train,train
1435865017996529920,"@TwitterUser Supi , da warten noch 20 Millionen Mädchen und Frauen.",0,0,5979,2022-03-31T12:20:12.675556Z,2022-03-31T12:20:12.675573Z,3,7.038,0,gmhp7k,train,train
1392170061465592064,"@TwitterUser Braun und rot , der Demokratien Tod.",0,0,5978,2022-03-31T12:20:05.188290Z,2022-03-31T12:20:05.188308Z,3,104.406,0,gmhp7k,train,train
1473618708488666880,@TwitterUser Und offenbar haben sie aus dem Studium etwas gemacht.,0,0,5977,2022-03-31T12:18:20.338544Z,2022-03-31T12:18:20.338561Z,3,4.935,0,gmhp7k,test,test
1111278199013555968,@TwitterUser Erst Drachenlord und jetzt Drache_offiziell. Wer wird wohl als nächstes beanstandet? DrachenGamesLP?,0,0,5976,2022-03-31T12:18:14.916132Z,2022-03-31T12:18:14.916149Z,3,10.832,0,gmhp7k,test,train
1471933860334158080,@TwitterUser Du nicht? 🤔,0,0,5975,2022-03-31T12:18:03.593070Z,2022-03-31T12:18:03.593087Z,3,1.478,0,gmhp7k,train,train
1454086194019634944,@TwitterUser Was hat er so angestellt?,0,0,5974,2022-03-31T12:18:01.608862Z,2022-03-31T12:18:01.608880Z,3,3.685,0,gmhp7k,train,train
1476187658388918016,unmenschliches urteil,0,0,5973,2022-03-31T12:17:57.400787Z,2022-03-31T12:17:57.400805Z,3,2.75,0,gmhp7k,test,train
1389596767595998976,"@TwitterUser Mit Fonds, nur mit fonds",0,0,5972,2022-03-31T12:17:54.155319Z,2022-03-31T12:17:54.155337Z,3,4.211,0,gmhp7k,train,train
1462520792428817920,"@TwitterUser versucht man hier wieder einmal die ältere (=inkompetente) Kundschaft über den Tisch zu ziehen, ihr Schlingel 😉",0,0,5971,2022-03-31T12:17:49.439098Z,2022-03-31T12:17:49.439114Z,3,6.068,0,gmhp7k,train,train
1087488167794622464,@TwitterUser Eine Frau Verkehrsministerin? Die würde doch mit gesundem Menschenverstand alles verderben.,1,1,5970,2022-03-31T12:17:42.715538Z,2022-03-31T12:17:42.715555Z,3,10.758,0,10.1016/j.osnem.2020.100071,val,train
1473366684241210880,@TwitterUser Glaubst Du.,0,0,5969,2022-03-31T12:17:31.436602Z,2022-03-31T12:17:31.436618Z,3,2.545,0,gmhp7k,train,train
1444269218090917888,@TwitterUser Spätestens bei der Abstimmung über den Koalitionsvertrag macht die Basis nicht mehr mit oder es treten tausende aus der Partei aus.,0,0,5968,2022-03-31T12:17:28.414367Z,2022-03-31T12:17:28.414383Z,3,8.487,0,gmhp7k,train,test
1080877153133174784,"@TwitterUser Wenn man ihn erwischt, darf man den dann bitte auch von der Brücke werfen?",1,0,5967,2022-03-31T12:17:19.428456Z,2022-03-31T12:17:19.428473Z,3,13.051,0,10.1016/j.osnem.2020.100071,train,train
1482710919041981952,"""Rechts"" ist mittlerweile vor allem ein Synonym für ""nicht vollkommen bescheuert"".",0,0,5966,2022-03-31T12:17:05.292532Z,2022-03-31T12:17:05.292551Z,3,6.351,0,gmhp7k,train,train
1478253607988474112,@TwitterUser Ihre These bedarf eines Beweises.,0,0,5965,2022-03-31T12:16:58.420905Z,2022-03-31T12:16:58.420923Z,3,5.955,0,gmhp7k,train,train
1429454453606845952,@TwitterUser Die baerziege schon wieder,1,0,5964,2022-03-31T12:16:51.964780Z,2022-03-31T12:16:51.964798Z,3,3.558,0,gmhp7k,train,test
1259147816582217984,@TwitterUser Zwangsimpfungen für alle Querulanten!,0,0,5963,2022-03-31T12:16:47.603621Z,2022-03-31T12:16:47.603644Z,3,3.221,0,gmhp7k,train,test
1481317263898779904,@TwitterUser Nordkorea hat den besseren Klimaschutz. Frage geklärt.,0,0,5962,2022-03-31T12:14:31.472909Z,2022-03-31T12:14:31.472935Z,3,5.893,0,gmhp7k,train,train
1464673639069069056,thanos hatte recht,0,0,5961,2022-03-31T12:14:25.053165Z,2022-03-31T12:14:25.053187Z,3,18.437,0,gmhp7k,train,train
1089932810046058496,Polizei feuert Warnschuss ab via @TwitterUser,0,0,5960,2022-03-31T12:14:06.096365Z,2022-03-31T12:14:06.096382Z,3,7.315,0,10.1016/j.osnem.2020.100071,test,test
1476241727581298944,"@TwitterUser Dafür bräuchte man Kompetenz, keine Gender-Studies.",0,0,5959,2022-03-31T12:13:58.261908Z,2022-03-31T12:13:58.261928Z,3,10.898,0,gmhp7k,train,train
1482709246450020096,@TwitterUser Von Krafttraining bekommt man keinen Schwimmkörper.,0,0,5958,2022-03-31T12:13:46.367200Z,2022-03-31T12:13:46.367217Z,3,7.887,0,gmhp7k,train,train
1131070879721545984,Hab heute Bundesjugendspiele. Der dämlichste Scheiß meiner Schullaufbahn.,0,0,5957,2022-03-31T12:13:37.975939Z,2022-03-31T12:13:37.975961Z,3,6.458,0,gmhp7k,val,train
1460992046756421888,"zionistisch-links bedeutet, nationalistisch rechts für israel und kommunistisch links für andere länder.",0,0,5956,2022-03-31T12:13:31.079533Z,2022-03-31T12:13:31.079549Z,3,25.32,0,gmhp7k,train,train
1083129560063971329,"@TwitterUser Dumme Frage: Wird die DB dann vom Steuerzahler finanziert, damit die Invasoren aus fernen Ländern straffrei Schwarz fahren können??",1,0,5955,2022-03-31T12:13:05.273574Z,2022-03-31T12:13:05.273589Z,3,24.811,0,10.1016/j.osnem.2020.100071,train,train
1465322459771678976,"@TwitterUser mehr vielfalt, mehr rassismusvorwürfe. ist es nicht das was wir in deutschland schon immer haben wollten?",0,0,5954,2022-03-31T12:12:39.982912Z,2022-03-31T12:12:39.982929Z,3,15.593,0,gmhp7k,train,train
1478467051370992128,@TwitterUser Will auch lieber Chinesen als Moslems.,0,0,5953,2022-03-31T12:12:23.527038Z,2022-03-31T12:12:23.527055Z,3,22.262,0,gmhp7k,train,train
1099331121983181056,@TwitterUser Üble Nachrede ist nur auf Personen anwendbar. Um welche Person handelt es sich hier?,0,0,5952,2022-03-31T12:11:26.087866Z,2022-03-31T12:11:26.087885Z,3,30.694,0,gmhp7k,val,test
1452997139362110976,@TwitterUser Besser wäre es sich von Stalinisten und Demokratiefeinden zu trennen.,0,0,5951,2022-03-31T12:10:34.128120Z,2022-03-31T12:10:34.128146Z,3,13.535,0,gmhp7k,val,train
1481258920207393024,"@TwitterUser Alles gut, Darwin hatte Recht.",0,0,5950,2022-03-31T12:10:20.074879Z,2022-03-31T12:10:20.074899Z,3,5.397,0,gmhp7k,train,train
1472331017700708096,@TwitterUser Das ist sehr freundlich von Dir 🙂,0,0,5949,2022-03-31T12:10:14.215021Z,2022-03-31T12:10:14.215039Z,3,3.838,0,gmhp7k,train,test
1471126001866493952,sollen halt alle home-office machen. problem gelöst.,0,0,5948,2022-03-31T12:10:09.590868Z,2022-03-31T12:10:09.590885Z,3,20.621,0,gmhp7k,val,train
1447949076037882112,"@TwitterUser Selbst wenn, deswegen fährt  kein Zug mehr auf der Strecke.",0,0,5946,2022-03-31T12:08:49.348903Z,2022-03-31T12:08:49.348921Z,3,4.917,0,gmhp7k,train,train
1476265218682638343,@TwitterUser Du ungebildete fotze checkst es nicht junge,1,1,5945,2022-03-31T12:08:43.850622Z,2022-03-31T12:08:43.850644Z,3,25.485,0,gmhp7k,val,val
1480867171546849024,@TwitterUser Ja und? Möchtest Du bei jedem Kind von null anfangen?,0,0,5944,2022-03-31T12:08:17.452327Z,2022-03-31T12:08:17.452349Z,3,6.572,0,gmhp7k,train,train
1480537505749519872,"@TwitterUser Sorry, ich fand das über einen lustig machen nie freundlich.",0,0,5943,2022-03-31T12:08:10.430778Z,2022-03-31T12:08:10.430797Z,3,9.29,0,gmhp7k,train,train
1474472575262732032,@TwitterUser wird noch schlimmer sobald kinder da sind. bereite dich mental schon mal darauf vor.,0,0,5942,2022-03-31T12:08:00.630876Z,2022-03-31T12:08:00.630893Z,3,6.267,0,gmhp7k,val,train
1463266342866492928,"@TwitterUser Bei Innos, das ist ja großartig",0,0,5941,2022-03-31T12:07:53.425749Z,2022-03-31T12:07:53.425767Z,3,6.758,0,gmhp7k,train,train
1482961625854397952,"Ein hartes Wort, zur rechten Zeit, erspart viel Widerwärtigkeit.",0,0,5940,2022-03-31T12:07:46.190873Z,2022-03-31T12:07:46.190893Z,3,4.81,0,gmhp7k,train,train
1443218175630402048,@TwitterUser In 4 Jahren seid ihr alle Geschichte.,0,0,5939,2022-03-31T12:07:40.539093Z,2022-03-31T12:07:40.539112Z,3,3.302,0,gmhp7k,train,train
1476309959981899779,@TwitterUser Hasse das,0,0,5938,2022-03-31T12:07:36.782249Z,2022-03-31T12:07:36.782268Z,3,2.433,0,gmhp7k,train,test
1477756649570021120,@TwitterUser Das Problem von Frauen das Konsumartikel etwas kosten?,1,1,5937,2022-03-31T12:07:33.816670Z,2022-03-31T12:07:33.816692Z,3,22.554,0,gmhp7k,train,train
1473783124060474880,"@TwitterUser Schön. Deshalb ist es so wichtig, das ganze Grundrecht zu zitieren. Weil man dann nämlich feststellt, dass die Regierung verfassungsrechtlich befugt ist, einem die Grundrechte zu nehmen, und zwar je nach Lust und Laune.",0,0,5936,2022-03-31T12:07:10.792351Z,2022-03-31T12:07:10.792367Z,3,27.384,0,gmhp7k,train,train
1477603155835772928,@TwitterUser Nein. Aber Juden sind ein Teil europäischer Zivilisation.,0,0,5935,2022-03-31T12:06:42.663512Z,2022-03-31T12:06:42.663530Z,3,22.32,0,gmhp7k,val,train
1482741698690174976,@TwitterUser Mich gäbe es im Islam ja nicht 🤷‍♂️,0,0,5934,2022-03-31T12:06:19.617569Z,2022-03-31T12:06:19.617588Z,3,13.355,0,gmhp7k,train,train
1476256778383938048,@TwitterUser Propaganda vom Feinsten.,0,0,5932,2022-03-31T12:05:46.820133Z,2022-03-31T12:05:46.820150Z,3,7.654,0,gmhp7k,val,train
1265232987286900992,"@TwitterUser bah Junge, das macht man mit Ketchup",0,0,5931,2022-03-31T12:05:38.690457Z,2022-03-31T12:05:38.690473Z,3,5.36,0,gmhp7k,train,train
